lang_code,vendor,variant,C_i,M_i,f_i
xal,Ali_Kuzhuget,Ү,389437,14927562,0.0260884530
xal,Ali_Kuzhuget,Һ,302348,14927562,0.0202543456
xal,Ali_Kuzhuget,Ә,838519,14927562,0.0561725351
xal,Ali_Kuzhuget,Ө,233828,14927562,0.0156641788
xdq,urssivar,А,5266,33615,0.1566562546
xdq,urssivar,Б,1228,33615,0.0365313104
xdq,urssivar,В,1106,33615,0.0329019783
xdq,urssivar,Г,268,33615,0.0079726313
xdq,urssivar,Д,755,33615,0.0224602112
xdq,urssivar,Е,1157,33615,0.0344191581
xdq,urssivar,Ж,400,33615,0.0118994497
xdq,urssivar,З,147,33615,0.0043730477
xdq,urssivar,И,4256,33615,0.1266101443
xdq,urssivar,Й,295,33615,0.0087758441
xdq,urssivar,К,1177,33615,0.0350141306
xdq,urssivar,Л,2862,33615,0.0851405622
xdq,urssivar,М,385,33615,0.0114532203
xdq,urssivar,Н,1332,33615,0.0396251673
xdq,urssivar,О,285,33615,0.0084783579
xdq,urssivar,П,117,33615,0.0034805890
xdq,urssivar,Р,2235,33615,0.0664881749
xdq,urssivar,С,425,33615,0.0126431653
xdq,urssivar,Т,1195,33615,0.0355496058
xdq,urssivar,У,1973,33615,0.0586940354
xdq,urssivar,Х,285,33615,0.0084783579
xdq,urssivar,Ц,1825,33615,0.0542912390
xdq,urssivar,Ч,650,33615,0.0193366057
xdq,urssivar,Ш,393,33615,0.0116912093
xdq,urssivar,Ғ,215,33615,0.0063959542
xdq,urssivar,Ҡ,675,33615,0.0200803213
xdq,urssivar,Ҳ,166,33615,0.0049382716
xdq,urssivar,Һ,942,33615,0.0280232039
xdq,urssivar,Ӏ,942,33615,0.0280232039
xdq,urssivar,Ә,658,33615,0.0195745947
yrk,Ali_Kuzhuget,А,39880,218351,0.1826417099
yrk,Ali_Kuzhuget,Б,3578,218351,0.0163864603
yrk,Ali_Kuzhuget,В,8162,218351,0.0373801815
yrk,Ali_Kuzhuget,Г,2057,218351,0.0094206118
yrk,Ali_Kuzhuget,Д,15349,218351,0.0702950754
yrk,Ali_Kuzhuget,Е,7820,218351,0.0358138960
yrk,Ali_Kuzhuget,Ж,9,218351,0.0000412180
yrk,Ali_Kuzhuget,З,961,218351,0.0044011706
yrk,Ali_Kuzhuget,И,12916,218351,0.0591524655
yrk,Ali_Kuzhuget,Й,1824,218351,0.0083535225
yrk,Ali_Kuzhuget,К,3324,218351,0.0152231957
yrk,Ali_Kuzhuget,Л,4116,218351,0.0188503831
yrk,Ali_Kuzhuget,М,13125,218351,0.0601096400
yrk,Ali_Kuzhuget,Н,20760,218351,0.0950762763
yrk,Ali_Kuzhuget,О,7428,218351,0.0340186214
yrk,Ali_Kuzhuget,П,3813,218351,0.0174627091
yrk,Ali_Kuzhuget,Р,8482,218351,0.0388457117
yrk,Ali_Kuzhuget,С,7343,218351,0.0336293399
yrk,Ali_Kuzhuget,Т,9689,218351,0.0443735087
yrk,Ali_Kuzhuget,У,4875,218351,0.0223264377
yrk,Ali_Kuzhuget,Ф,472,218351,0.0021616571
yrk,Ali_Kuzhuget,Х,8679,218351,0.0397479288
yrk,Ali_Kuzhuget,Ц,1870,218351,0.0085641925
yrk,Ali_Kuzhuget,Ч,34,218351,0.0001557126
yrk,Ali_Kuzhuget,Ш,5,218351,0.0000228989
yrk,Ali_Kuzhuget,Щ,3,218351,0.0000137393
yrk,Ali_Kuzhuget,Ы,4249,218351,0.0194594941
yrk,Ali_Kuzhuget,Ь,2219,218351,0.0101625365
yrk,Ali_Kuzhuget,Э,7460,218351,0.0341651744
yrk,Ali_Kuzhuget,Ю,1798,218351,0.0082344482
yrk,Ali_Kuzhuget,Я,9456,218351,0.0433064195
yrk,Ali_Kuzhuget,Ӈ,6595,218351,0.0302036629
